Metadata_Well,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,TimepointName,Replicate,Time,PassageNumber,Staining,Drug
G03,7,3,1,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,2,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,3,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,4,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,5,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,6,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,7,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,8,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,9,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,10,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,11,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,12,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,13,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,14,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,15,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,16,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,17,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,18,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,19,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,20,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,21,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,22,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,23,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,24,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,25,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,26,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,27,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,28,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,29,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,30,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,31,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,32,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,33,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,34,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,35,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,36,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,37,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,38,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,39,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G03,7,3,40,R3 T4,3,4,18,LAMP1-488 + MitoRed ,False
G04,7,4,1,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,2,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,3,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,4,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,5,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,6,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,7,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,8,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,9,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,10,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,11,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,12,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,13,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,14,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,15,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,16,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,17,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,18,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,19,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,20,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,21,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,22,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,23,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,24,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,25,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,26,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,27,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,28,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,29,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,30,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,31,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,32,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,33,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,34,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,35,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,36,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,37,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,38,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,39,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G04,7,4,40,R4 T3,4,3,15,LAMP1-488 + MitoRed ,False
G05,7,5,1,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,2,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,3,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,4,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,5,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,6,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,7,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,8,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,9,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,10,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,11,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,12,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,13,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,14,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,15,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,16,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,17,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,18,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,19,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,20,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,21,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,22,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,23,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,24,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,25,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,26,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,27,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,28,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,29,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,30,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,31,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,32,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,33,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,34,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,35,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,36,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,37,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,38,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,39,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G05,7,5,40,R5 T2,5,2,13,LAMP1-488 + MitoRed ,False
G06,7,6,1,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,2,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,3,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,4,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,5,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,6,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,7,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,8,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,9,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,10,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,11,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,12,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,13,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,14,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,15,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,16,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,17,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,18,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,19,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,20,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,21,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,22,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,23,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,24,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,25,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,26,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,27,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,28,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,29,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,30,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,31,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,32,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,33,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,34,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,35,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,36,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,37,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,38,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,39,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G06,7,6,40,R6 T1,6,1,10,LAMP1-488 + MitoRed ,False
G07,7,7,1,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,2,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,3,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,4,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,5,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,6,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,7,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,8,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,9,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,10,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,11,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,12,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,13,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,14,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,15,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,16,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,17,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,18,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,19,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,20,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,21,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,22,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,23,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,24,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,25,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,26,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,27,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,28,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,29,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,30,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,31,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,32,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,33,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,34,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,35,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,36,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,37,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,38,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,39,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
G07,7,7,40,R7 T0,7,0,8,LAMP1-488 + MitoRed ,False
H02,8,2,1,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,2,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,3,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,4,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,5,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,6,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,7,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,8,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,9,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,10,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,11,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,12,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,13,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,14,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,15,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,16,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,17,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,18,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,19,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,20,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,21,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,22,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,23,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,24,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,25,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,26,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,27,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,28,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,29,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,30,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,31,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,32,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,33,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,34,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,35,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,36,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,37,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,38,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,39,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H02,8,2,40,R2 T5,2,5,21,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,1,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,2,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,3,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,4,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,5,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,6,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,7,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,8,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,9,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,10,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,11,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,12,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,13,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,14,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,15,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,16,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,17,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,18,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,19,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,20,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,21,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,22,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,23,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,24,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,25,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,26,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,27,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,28,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,29,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,30,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,31,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,32,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,33,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,34,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,35,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,36,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,37,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,38,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,39,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H03,8,3,40,R3 T4,3,4,18,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,1,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,2,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,3,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,4,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,5,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,6,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,7,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,8,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,9,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,10,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,11,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,12,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,13,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,14,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,15,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,16,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,17,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,18,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,19,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,20,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,21,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,22,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,23,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,24,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,25,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,26,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,27,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,28,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,29,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,30,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,31,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,32,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,33,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,34,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,35,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,36,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,37,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,38,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,39,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H04,8,4,40,R4 T3,4,3,15,Phalloidin-647 + WGA-647 + ConA-594 ,False
H05,8,5,1,R5 T2,5,2,13,Phalloidin-647 + WGA-647 + ConA-594 ,False
H05,8,5,2,R5 T2,5,2,13,Phalloidin-647 + WGA-647 + ConA-594 ,False
H05,8,5,3,R5 T2,5,2,13,Phalloidin-647 + WGA-647 + ConA-594 ,False
H05,8,5,4,R5 T2,5,2,13,Phalloidin-647 + WGA-647 + ConA-594 ,False
H05,8,5,5,R5 T2,5,2,13,Phalloidin-647 + WGA-647 + ConA-594 ,False
H05,8,5,6,R5 T2,5,2,13,Phalloidin-647 + WGA-647 + ConA-594 ,False
H05,8,5,7,R5 T2,5,2,13,Phalloidin-647 + WGA-647 + ConA-594 ,False
